item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
229973,complete,8/13/2016,J&J_JJNR2,495,1,495,100160039,Kids & Baby,\N,0,cod,8/13/2016,Net,495,2016,8,2016-7,Aug-16,FY17,1004
229976,complete,8/13/2016,kcc_krone deal,360,1,360,100160042,Beauty & Grooming,R-Guj-51944,0,cod,8/13/2016,Net,360,2016,8,2016-7,Aug-16,FY17,806
229974,complete,8/13/2016,kcc_blaze,99,2,198,100160040,Beauty & Grooming,\N,0,cod,8/13/2016,Net,198,2016,8,2016-8,Aug-16,FY17,3734
229975,canceled,8/13/2016,infinix_Zero 3 X552 Gold,20899,1,20899,100160041,Mobiles & Tablets,\N,0,cod,8/13/2016,Gross,"20,899",2016,8,2016-7,Aug-16,FY17,432
229977,complete,8/13/2016,kcc_desire,99,1,99,100160043,Beauty & Grooming,\N,0,cod,8/13/2016,Net,99,2016,8,2016-8,Aug-16,FY17,3613
229980,complete,8/13/2016,UK_Namkino All In One 200 Gms,80,1,170,100160046,Soghaat,\N,0,cod,8/13/2016,Net,80,2016,8,2016-8,Aug-16,FY17,3758
229981,complete,8/13/2016,UK_Namkino Daal Moth Classic 160 Gms,90,1,170,100160046,Soghaat,\N,0,cod,8/13/2016,Net,90,2016,8,2016-8,Aug-16,FY17,3758
229978,complete,8/13/2016,Zia_147,130,1,130,100160044,Books,R-LHE-104418,0,cod,8/13/2016,Net,130,2016,8,2016-7,Aug-16,FY17,1075
229979,canceled,8/13/2016,xenium_FWR-201665,3440,1,3440,100160045,Home & Living,\N,0,cod,8/13/2016,Gross,"3,440",2016,8,2016-8,Aug-16,FY17,3759
229983,complete,8/13/2016,kcc_Keen,99,1,99,100160048,Beauty & Grooming,101414,0,cod,8/13/2016,Net,99,2016,8,2016-7,Aug-16,FY17,1347
229982,complete,8/13/2016,ajwa_Ajwa Dates Powder,900,1,900,100160047,Health & Sports,C SKZ 100996,0,cod,8/13/2016,Net,900,2016,8,2016-7,Aug-16,FY17,56
229985,complete,8/13/2016,kcc_krone deal,360,1,360,100160050,Beauty & Grooming,\N,0,cod,8/13/2016,Net,360,2016,8,2016-8,Aug-16,FY17,3760
229984,order_refunded,8/13/2016,UK_ Namkino Lajawab Mix 200 Gms,80,1,80,100160049,Soghaat,\N,0,cod,8/13/2016,Valid,80,2016,8,2016-7,Aug-16,FY17,36
229986,order_refunded,8/13/2016,osaka_12.5W LED BULB,327,10,3270,100160051,Appliances,\N,0,cod,8/13/2016,Valid,"3,270",2016,8,2016-8,Aug-16,FY17,3761
229987,complete,8/13/2016,Infinix Hot S Hazir-Gold-Lahore,16899,1,16899,100160052,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,"16,899",2016,8,2016-8,Aug-16,FY17,3762
229989,canceled,8/13/2016,INFIINIX_HOT S X521,16899,1,16899,100160053,Mobiles & Tablets,\N,0,ublcreditcard,8/13/2016,Gross,"16,899",2016,8,2016-8,Aug-16,FY17,3763
229990,complete,8/13/2016,vitamin_CoQ-10 30mg,450,1,450,100160054,Health & Sports,\N,0,cod,8/13/2016,Net,450,2016,8,2016-8,Aug-16,FY17,3764
229991,complete,8/13/2016,kkc_Lemon Oasis Prickly Heat Powder,80,1,80,100160055,Home & Living,SKZ C 47876,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,2303
229992,complete,8/13/2016,kkc_Lemon Oasis Prickly Heat Powder,80,1,80,100160056,Home & Living,SKZ C 47876,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,2303
229995,complete,8/13/2016,Emo_BT-28614-S,1049.3,1,1049.3,100160058,Men's Fashion,R-Guj-51944,0,cod,8/13/2016,Net,"1,049",2016,8,2016-7,Aug-16,FY17,806
229993,order_refunded,8/13/2016,Carson Black_CB-01-005-L,1399,1,1399,100160057,Men's Fashion,\N,0,cod,8/13/2016,Valid,"1,399",2016,8,2016-8,Aug-16,FY17,3462
229997,complete,8/13/2016,kcc_krone deal,360,1,360,100160059,Beauty & Grooming,R-Guj-51944,0,cod,8/13/2016,Net,360,2016,8,2016-7,Aug-16,FY17,806
229998,complete,8/13/2016,BO_ty901-red,1790,1,1790,100160060,Kids & Baby,\N,0,cod,8/13/2016,Net,"1,790",2016,8,2016-8,Aug-16,FY17,3765
229999,canceled,8/13/2016,Haier_HRF-300,33885,1,33885,100160061,Appliances,R-ISB-57478,0,cod,8/13/2016,Gross,"33,885",2016,8,2016-7,Aug-16,FY17,101
230000,complete,8/13/2016,kcc_krone deal,360,2,720,100160062,Beauty & Grooming,R-ISB-57478,0,cod,8/13/2016,Net,720,2016,8,2016-7,Aug-16,FY17,101
230001,canceled,8/13/2016,infinix_Note 2 Grey,15999,1,15999,100160063,Mobiles & Tablets,C-PEW-34717,0,cod,8/13/2016,Gross,"15,999",2016,8,2016-8,Aug-16,FY17,3214
230002,order_refunded,8/13/2016,kcc_krone deal,360,1,360,100160064,Beauty & Grooming,R-Guj-51944,0,cod,8/13/2016,Valid,360,2016,8,2016-7,Aug-16,FY17,806
230003,complete,8/13/2016,LALA_SSC-010A,1320,1,1320,100160065,Women's Fashion,R-skz104411,0,cod,8/13/2016,Net,"1,320",2016,8,2016-7,Aug-16,FY17,262
230004,complete,8/13/2016,sapil_Sapil Nice Feelings Black Men 75ML,1595,1,1595,100160066,Beauty & Grooming,R-ISB-57478,0,cod,8/13/2016,Net,"1,595",2016,8,2016-7,Aug-16,FY17,101
230005,complete,8/13/2016,nvc_Power Bank 1000 mAh,1000,1,1000,100160067,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,"1,000",2016,8,2016-8,Aug-16,FY17,3766
230006,canceled,8/13/2016,orient_32Inches-G6530-HDLEDTV,19800,1,19800,100160068,Entertainment,\N,0,cod,8/13/2016,Gross,"19,800",2016,8,2016-8,Aug-16,FY17,3767
230007,complete,8/13/2016,LALA_SSL-13B,1320,1,1320,100160069,Women's Fashion,R-skz104411,0,cod,8/13/2016,Net,"1,320",2016,8,2016-7,Aug-16,FY17,262
230008,canceled,8/13/2016,,0,1,0,100160070,\N,\N,0,cod,8/13/2016,Gross, -   ,2016,8,2016-8,Aug-16,FY17,3468
230009,complete,8/13/2016,kcc_indulge,99,1,99,100160071,Beauty & Grooming,\N,0,cod,8/13/2016,Net,99,2016,8,2016-8,Aug-16,FY17,3768
230010,complete,8/13/2016,AC_155,343,1,343,100160072,Men's Fashion,\N,0,cod,8/13/2016,Net,343,2016,8,2016-8,Aug-16,FY17,3769
230011,complete,8/13/2016,nutrifactor_NF0025,3000,1,3000,100160073,Health & Sports,\N,0,cod,8/13/2016,Net,"3,000",2016,8,2016-8,Aug-16,FY17,3770
230012,complete,8/13/2016,UK_Gift Box Pistachio Delight 500 Gms,370,1,370,100160074,Soghaat,\N,0,cod,8/13/2016,Net,370,2016,8,2016-8,Aug-16,FY17,3771
230013,complete,8/13/2016,ajmery_1-AJ,1099,1,1099,100160075,Men's Fashion,R-Guj-51944,0,cod,8/13/2016,Net,"1,099",2016,8,2016-7,Aug-16,FY17,806
230014,complete,8/13/2016,Zuk Z1-Grey-Karachi,24999,1,24999,100160076,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,"24,999",2016,8,2016-8,Aug-16,FY17,3772
230020,closed,8/13/2016,Xenium_TG-2016132,300,1,600,100160079,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,300,2016,8,2016-8,Aug-16,FY17,3773
230021,closed,8/13/2016,Xenium_JC-2016124,300,1,600,100160079,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,300,2016,8,2016-8,Aug-16,FY17,3773
230016,complete,8/13/2016,kcc_force,99,1,198,100160077,Beauty & Grooming,\N,0,cod,8/13/2016,Net,99,2016,8,2016-8,Aug-16,FY17,3774
230017,complete,8/13/2016,kcc_blaze,99,1,198,100160077,Beauty & Grooming,\N,0,cod,8/13/2016,Net,99,2016,8,2016-8,Aug-16,FY17,3774
230018,complete,8/13/2016,LALA_SSE-04B,1910,1,3710,100160078,Women's Fashion,\N,0,cod,8/13/2016,Net,"1,910",2016,8,2016-8,Aug-16,FY17,3775
230019,complete,8/13/2016,LALA_SSE-03B,1800,1,3710,100160078,Women's Fashion,\N,0,cod,8/13/2016,Net,"1,800",2016,8,2016-8,Aug-16,FY17,3775
230022,complete,8/13/2016,mau_117436,420,1,1700,100160080,Beauty & Grooming,\N,0,cod,8/13/2016,Net,420,2016,8,2016-8,Aug-16,FY17,3776
230023,complete,8/13/2016,mau_112602,950,1,1700,100160080,Beauty & Grooming,\N,0,cod,8/13/2016,Net,950,2016,8,2016-8,Aug-16,FY17,3776
230024,complete,8/13/2016,mau_110912,330,1,1700,100160080,Beauty & Grooming,\N,0,cod,8/13/2016,Net,330,2016,8,2016-8,Aug-16,FY17,3776
230025,refund,8/13/2016,sputnik_158/14-9,1500,1,2460,100160081,Men's Fashion,\N,0,cod,8/13/2016,Valid,"1,500",2016,8,2016-7,Aug-16,FY17,1440
230027,refund,8/13/2016,PucaM_EDGE-YELLOW-43,960,1,2460,100160081,Men's Fashion,\N,0,cod,8/13/2016,Valid,960,2016,8,2016-7,Aug-16,FY17,1440
230029,complete,8/13/2016,kcc_krone deal,360,1,740,100160082,Beauty & Grooming,\N,0,cod,8/13/2016,Net,360,2016,8,2016-8,Aug-16,FY17,3777
230030,complete,8/13/2016,RS_Double Delight,380,1,740,100160082,Soghaat,\N,0,cod,8/13/2016,Net,380,2016,8,2016-8,Aug-16,FY17,3777
230031,order_refunded,8/13/2016,kcc_force,99,1,198,100160083,Beauty & Grooming,r-rwp-90944,0,cod,8/13/2016,Valid,99,2016,8,2016-8,Aug-16,FY17,3778
230032,order_refunded,8/13/2016,kcc_desire,99,1,198,100160083,Beauty & Grooming,r-rwp-90944,0,cod,8/13/2016,Valid,99,2016,8,2016-8,Aug-16,FY17,3778
230033,order_refunded,8/13/2016,lm_READERS DIGEST MONTHLY (ASIAN)-Single Copy,195,1,195,100160084,School & Education,\N,0,cod,8/13/2016,Valid,195,2016,8,2016-8,Aug-16,FY17,3779
230034,complete,8/13/2016,UK_Tea Rusk Sugar Free 220 Gms,95,2,190,100160085,Soghaat,\N,0,cod,8/13/2016,Net,190,2016,8,2016-7,Aug-16,FY17,1411
230035,complete,8/13/2016,Audionic_B-710,940,1,940,100160086,Computing,\N,0,cod,8/13/2016,Net,940,2016,8,2016-8,Aug-16,FY17,3780
230036,complete,8/13/2016,Al Muhafiz Sohan Halwa Cashew,490,1,929,100160087,Soghaat,\N,0,cod,8/13/2016,Net,490,2016,8,2016-7,Aug-16,FY17,1263
230037,complete,8/13/2016,Al Muhafiz Sohan Halwa Walnut,439,1,929,100160087,Soghaat,\N,0,cod,8/13/2016,Net,439,2016,8,2016-7,Aug-16,FY17,1263
230038,complete,8/13/2016,Al Muhafiz Sohan Halwa Cashew,490,2,980,100160088,Soghaat,\N,0,cod,8/13/2016,Net,980,2016,8,2016-8,Aug-16,FY17,3781
230040,complete,8/13/2016,kcc_glamour deal,320,1,320,100160090,Beauty & Grooming,\N,0,cod,8/13/2016,Net,320,2016,8,2016-8,Aug-16,FY17,3782
230039,complete,8/13/2016,kcc_krone deal,360,1,360,100160089,Beauty & Grooming,R-GUJ-100905,0,cod,8/13/2016,Net,360,2016,8,2016-8,Aug-16,FY17,3783
230041,complete,8/13/2016,cr_PUMPKIN SEEDS LARGE,220,1,1540,100160091,Soghaat,\N,0,cod,8/13/2016,Net,220,2016,8,2016-8,Aug-16,FY17,3784
230042,complete,8/13/2016,UK_Roasted Almond Nan Khatai 300 Gms,280,1,1540,100160091,Soghaat,\N,0,cod,8/13/2016,Net,280,2016,8,2016-8,Aug-16,FY17,3784
230043,complete,8/13/2016,BK6040600CF,370,1,1540,100160091,Soghaat,\N,0,cod,8/13/2016,Net,370,2016,8,2016-8,Aug-16,FY17,3784
230044,complete,8/13/2016,HR_Shahi Mixture 200g,335,1,1540,100160091,Soghaat,\N,0,cod,8/13/2016,Net,335,2016,8,2016-8,Aug-16,FY17,3784
230045,complete,8/13/2016,HR_Panchrattan 200g,335,1,1540,100160091,Soghaat,\N,0,cod,8/13/2016,Net,335,2016,8,2016-8,Aug-16,FY17,3784
230046,order_refunded,8/13/2016,kcc_krone deal,360,1,360,100160092,Beauty & Grooming,\N,0,cod,8/13/2016,Valid,360,2016,8,2016-8,Aug-16,FY17,3785
230047,complete,8/13/2016,Bparcel_2600mAh-RED,290,3,870,100160093,Mobiles & Tablets,R-FSD-58130,0,cod,8/13/2016,Net,870,2016,8,2016-7,Aug-16,FY17,20
230048,complete,8/13/2016,kcc_krone deal,360,1,360,100160094,Beauty & Grooming,R-GUJ-52013,0,cod,8/13/2016,Net,360,2016,8,2016-8,Aug-16,FY17,3785
230049,refund,8/13/2016,Bparcel_2600mAh-RED,290,1,290,100160095,Mobiles & Tablets,R-FSD-58130,0,cod,8/13/2016,Valid,290,2016,8,2016-7,Aug-16,FY17,20
230050,complete,8/13/2016,UK_Namkino Khat Mitha Mix 200 Gms,80,1,80,100160096,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230051,complete,8/13/2016,UK_Namkino Khat Mitha Mix 200 Gms,80,1,80,100160097,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230052,order_refunded,8/13/2016,kcc_glamour deal,320,1,320,100160098,Beauty & Grooming,C-MUX-43685,0,cod,8/13/2016,Valid,320,2016,8,2016-7,Aug-16,FY17,813
230053,complete,8/13/2016,Hot 3 Gold Hazir-Rawalpindi,10499,1,10499,100160099,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,"10,499",2016,8,2016-8,Aug-16,FY17,3786
230055,complete,8/13/2016,dany_Pb-25,375,1,774,100160100,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,375,2016,8,2016-8,Aug-16,FY17,3787
230056,complete,8/13/2016,ART_PKCT-0716-L,399,1,774,100160100,Men's Fashion,\N,0,cod,8/13/2016,Net,399,2016,8,2016-8,Aug-16,FY17,3787
230058,complete,8/13/2016,WMA_YT-1288 - Selfie Stick,940,1,940,100160101,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,940,2016,8,2016-8,Aug-16,FY17,3788
230059,complete,8/13/2016,ART_PKCT-0716-XL,399,1,399,100160102,Men's Fashion,\N,0,cod,8/13/2016,Net,399,2016,8,2016-8,Aug-16,FY17,3789
230061,order_refunded,8/13/2016,Hot 3 Gold Hazir-Karachi,10499,1,9499,100160103,Mobiles & Tablets,\N,1000,cod,8/13/2016,Valid,"10,499",2016,8,2016-8,Aug-16,FY17,3790
230063,complete,8/13/2016,UK_Namkino Khat Mitha Mix 200 Gms,80,1,80,100160104,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230066,complete,8/13/2016,UK_Namkino All In One 200 Gms,80,1,80,100160107,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230064,complete,8/13/2016,BK1010200BR,125,1,125,100160105,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,125,2016,8,2016-7,Aug-16,FY17,813
230065,complete,8/13/2016,UK_Namkino Daal Moth Classic 160 Gms,90,1,90,100160106,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,90,2016,8,2016-7,Aug-16,FY17,813
230067,complete,8/13/2016,UK_Namkino Badshahi Mix 200 Gms,100,1,100,100160108,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,100,2016,8,2016-7,Aug-16,FY17,813
230068,complete,8/13/2016,UK_Namkino Bhujia Sev 200 Gms,100,1,100,100160109,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,100,2016,8,2016-7,Aug-16,FY17,813
230069,complete,8/13/2016,UK_ Namkino Lajawab Mix 200 Gms,80,1,80,100160110,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230073,complete,8/13/2016,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,100,100160114,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,100,2016,8,2016-7,Aug-16,FY17,813
230070,complete,8/13/2016,UK_Namkino Chatkhara Papdi 150 Gms,80,1,80,100160111,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230071,complete,8/13/2016,UK_Namkino Chatkhara Papdi 150 Gms,80,1,80,100160112,Soghaat,C-MUX-43685,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230072,complete,8/13/2016,audionic_6954217686844,1250,1,1250,100160113,Computing,\N,0,cod,8/13/2016,Net,"1,250",2016,8,2016-8,Aug-16,FY17,3791
230074,canceled,8/13/2016,Philips GC310,6230,1,6230,100160115,Appliances,\N,0,ublcreditcard,8/13/2016,Gross,"6,230",2016,8,2016-8,Aug-16,FY17,3699
230075,complete,8/13/2016,twh_TSM958-XL,450,1,450,100160116,Men's Fashion,\N,0,cod,8/13/2016,Net,450,2016,8,2016-8,Aug-16,FY17,3792
230077,complete,8/13/2016,UK_Namkino Khat Mitha Mix 200 Gms,80,1,80,100160117,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230078,complete,8/13/2016,UK_Namkino Khat Mitha Mix 200 Gms,80,1,80,100160118,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230079,complete,8/13/2016,UK_Namkino All In One 200 Gms,80,1,80,100160119,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230080,complete,8/13/2016,UK_Namkino All In One 200 Gms,80,1,80,100160120,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230081,complete,8/13/2016,PC_1P SP CRW-002,150,1,150,100160121,Men's Fashion,C-MUX-41256,0,cod,8/13/2016,Net,150,2016,8,2016-7,Aug-16,FY17,813
230082,complete,8/13/2016,dany_Pb-25,375,1,375,100160122,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,375,2016,8,2016-8,Aug-16,FY17,3793
230083,refund,8/13/2016,dawlance_DW396HP,15000,1,15000,100160123,Appliances,\N,0,cod,8/13/2016,Valid,"15,000",2016,8,2016-8,Aug-16,FY17,3794
230084,complete,8/13/2016,Fmate_Tawa Fry Fish/Chicken Batter Mix,199,1,199,100160124,Superstore,C-MUX-41256,0,cod,8/13/2016,Net,199,2016,8,2016-7,Aug-16,FY17,813
230085,complete,8/13/2016,UK_Cake Rusk Original 150 Gms,90,1,90,100160125,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,90,2016,8,2016-7,Aug-16,FY17,813
230086,complete,8/13/2016,greenroot_Turnip Pickle,120,1,120,100160126,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,120,2016,8,2016-7,Aug-16,FY17,813
230087,complete,8/13/2016,Audionic_B-710,940,1,940,100160127,Computing,\N,0,cod,8/13/2016,Net,940,2016,8,2016-8,Aug-16,FY17,3795
230088,complete,8/13/2016,ajmery_TA-6,999,1,999,100160128,Men's Fashion,R-HDD-106533,0,cod,8/13/2016,Net,999,2016,8,2016-7,Aug-16,FY17,1474
230089,complete,8/13/2016,cr_PAN MASALA (SUGAR-FREE)-200 GM,182,1,182,100160129,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,182,2016,8,2016-7,Aug-16,FY17,813
230090,complete,8/13/2016,UK_Namkino Chatkhara Papdi 150 Gms,80,1,80,100160130,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,80,2016,8,2016-7,Aug-16,FY17,813
230091,complete,8/13/2016,elite_EHB-104,1799,1,1799,100160131,Appliances,\N,0,cod,8/13/2016,Net,"1,799",2016,8,2016-8,Aug-16,FY17,3796
230092,order_refunded,8/13/2016,AKL_A131130485_SS-183_Sea Green,2145,1,3530,100160132,Women's Fashion,\N,0,cod,8/13/2016,Valid,"2,145",2016,8,2016-8,Aug-16,FY17,3797
230093,order_refunded,8/13/2016,AKL_A131130534_SS-176_Blue,1385,1,3530,100160132,Women's Fashion,\N,0,cod,8/13/2016,Valid,"1,385",2016,8,2016-8,Aug-16,FY17,3797
230094,complete,8/13/2016,cr_CHANA BLACK SUPER-200 GM,85,1,85,100160133,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,85,2016,8,2016-7,Aug-16,FY17,813
230095,complete,8/13/2016,cr_CHANA SWEET MIX SUPER-200 GM,85,1,85,100160134,Soghaat,C-MUX-41256,0,cod,8/13/2016,Net,85,2016,8,2016-7,Aug-16,FY17,813
230096,canceled,8/13/2016,Philips GC310,6230,1,6230,100160135,Appliances,\N,0,ublcreditcard,8/13/2016,Gross,"6,230",2016,8,2016-8,Aug-16,FY17,3699
230097,complete,8/13/2016,bed&rest_B2,630,1,630,100160136,Home & Living,50898,0,cod,8/13/2016,Net,630,2016,8,2016-8,Aug-16,FY17,3798
230098,complete,8/13/2016,AKL_A131130472_SS-180_Peach,2102,1,2102,100160137,Women's Fashion,\N,0,cod,8/13/2016,Net,"2,102",2016,8,2016-8,Aug-16,FY17,3797
230099,order_refunded,8/13/2016,Infinix Hot S Hazir-Gold-Lahore,16899,1,15899,100160138,Mobiles & Tablets,\N,1000,cod,8/13/2016,Valid,"16,899",2016,8,2016-8,Aug-16,FY17,3799
230101,complete,8/13/2016,dany_Pb-25,375,1,375,100160139,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,375,2016,8,2016-8,Aug-16,FY17,3800
230102,complete,8/13/2016,Al Muhafiz Sohan Halwa Walnut,439,1,439,100160140,Soghaat,\N,0,cod,8/13/2016,Net,439,2016,8,2016-8,Aug-16,FY17,3732
230103,complete,8/13/2016,infinix_Hot 3 Gold,10499,1,10499,100160141,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,"10,499",2016,8,2016-8,Aug-16,FY17,3801
230104,order_refunded,8/13/2016,Hot 3 Gold Hazir-Lahore,10499,1,9499,100160142,Mobiles & Tablets,\N,1000,cod,8/13/2016,Valid,"10,499",2016,8,2016-8,Aug-16,FY17,3802
230106,canceled,8/13/2016,dany_Pb-25,375,3,1125,100160143,Mobiles & Tablets,\N,0,cod,8/13/2016,Gross,"1,125",2016,8,2016-8,Aug-16,FY17,3803
230107,order_refunded,8/13/2016,UK_Bangali Chum Chum Tin Pack  500 Gms,260,1,260,100160144,Soghaat,\N,0,cod,8/13/2016,Valid,260,2016,8,2016-7,Aug-16,FY17,748
230108,complete,8/13/2016,kcc_glamour deal,320,1,320,100160145,Beauty & Grooming,\N,0,cod,8/13/2016,Net,320,2016,8,2016-8,Aug-16,FY17,3804
230109,canceled,8/13/2016,Audionic_B-710,940,1,1315,100160146,Computing,\N,0,mygateway,8/13/2016,Gross,940,2016,8,2016-8,Aug-16,FY17,3805
230110,canceled,8/13/2016,dany_Pb-25,375,1,1315,100160146,Mobiles & Tablets,\N,0,mygateway,8/13/2016,Gross,375,2016,8,2016-8,Aug-16,FY17,3805
230111,complete,8/13/2016,ART_PKCT-0716-M,399,1,399,100160147,Men's Fashion,\N,0,cod,8/13/2016,Net,399,2016,8,2016-8,Aug-16,FY17,3800
230113,complete,8/13/2016,dany_Pb-25,375,2,750,100160148,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,750,2016,8,2016-8,Aug-16,FY17,3806
230114,complete,8/13/2016,MDF 009_Figs (Injeer) 250 gm,270,1,270,100160149,Soghaat,\N,0,cod,8/13/2016,Net,270,2016,8,2016-7,Aug-16,FY17,1239
230116,complete,8/13/2016,LALA_SSL-01B,1320,1,1320,100160151,Women's Fashion,R90520,0,cod,8/13/2016,Net,"1,320",2016,8,2016-8,Aug-16,FY17,2683
230115,order_refunded,8/13/2016,Audionic_B-710,940,1,940,100160150,Computing,\N,0,cod,8/13/2016,Valid,940,2016,8,2016-8,Aug-16,FY17,3807
230117,complete,8/13/2016,dany_Pb-25,375,2,1146,100160152,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,750,2016,8,2016-8,Aug-16,FY17,3808
230118,complete,8/13/2016,Al Muhafiz Sohan Halwa Almond,396,1,1146,100160152,Soghaat,\N,0,cod,8/13/2016,Net,396,2016,8,2016-8,Aug-16,FY17,3808
230119,complete,8/13/2016,Hot 3 Pro Grey Hazir-Karachi,15199,1,15199,100160153,Mobiles & Tablets,\N,0,cod,8/13/2016,Net,"15,199",2016,8,2016-8,Aug-16,FY17,3809
230121,complete,8/13/2016,vitamin_Ageless,375,1,750,100160154,Health & Sports,\N,0,cod,8/13/2016,Net,375,2016,8,2016-8,Aug-16,FY17,3810
230122,complete,8/13/2016,vitamin_Grape Seed Antioxidant Formula,375,1,750,100160154,Health & Sports,\N,0,cod,8/13/2016,Net,375,2016,8,2016-8,Aug-16,FY17,3810
230123,complete,8/13/2016,greenroot_Rose Water,75,1,75,100160155,Beauty & Grooming,\N,0,cod,8/13/2016,Net,75,2016,8,2016-7,Aug-16,FY17,19
230124,complete,8/13/2016,kcc_Keen,99,1,99,100160156,Beauty & Grooming,\N,0,cod,8/13/2016,Net,99,2016,8,2016-7,Aug-16,FY17,19
230125,complete,8/13/2016,Audionic_B-710,940,1,940,100160157,Computing,\N,0,cod,8/13/2016,Net,940,2016,8,2016-8,Aug-16,FY17,3811
230126,complete,8/13/2016,cr_AJWA DATES (400 GM),1025,1,1025,100160158,Soghaat,\N,0,cod,8/13/2016,Net,"1,025",2016,8,2016-8,Aug-16,FY17,3812
230127,complete,8/14/2016,Lenovo Zuk Z1-Grey,24999,1,24999,100160159,Mobiles & Tablets,\N,0,cod,8/14/2016,Net,"24,999",2016,8,2016-8,Aug-16,FY17,3813
230129,complete,8/14/2016,Hot 3 Pro Grey Hazir-Karachi,15199,1,14199,100160160,Mobiles & Tablets,\N,1000,cod,8/14/2016,Net,"15,199",2016,8,2016-8,Aug-16,FY17,3809
230131,complete,8/14/2016,dany_Pb-25,375,2,750,100160161,Mobiles & Tablets,\N,0,cod,8/14/2016,Net,750,2016,8,2016-8,Aug-16,FY17,3814
230132,complete,8/14/2016,dany_Pb-25,375,1,375,100160162,Mobiles & Tablets,\N,0,cod,8/14/2016,Net,375,2016,8,2016-8,Aug-16,FY17,3815
230133,complete,8/14/2016,INFIINIX_HOT S X521,16899,1,15899,100160163,Mobiles & Tablets,\N,1000,cod,8/14/2016,Net,"16,899",2016,8,2016-8,Aug-16,FY17,3816
230134,complete,8/14/2016,dany_Pb-25,375,1,375,100160164,Mobiles & Tablets,\N,0,cod,8/14/2016,Net,375,2016,8,2016-8,Aug-16,FY17,3817
230135,complete,8/14/2016,Audionic_B-710,940,1,940,100160165,Computing,\N,0,cod,8/14/2016,Net,940,2016,8,2016-8,Aug-16,FY17,3818
230136,canceled,8/14/2016,Hot 3 Gold Hazir-Islamabad,10499,1,10499,100160166,Mobiles & Tablets,\N,0,cod,8/14/2016,Gross,"10,499",2016,8,2016-8,Aug-16,FY17,3819
230138,order_refunded,8/14/2016,Mono Cruiser _Grand,19900,1,19900,100160167,Kids & Baby,\N,0,cod,8/14/2016,Valid,"19,900",2016,8,2016-7,Aug-16,FY17,2080
230139,complete,8/14/2016,Note 2 Hazir-Gold-Rawalpindi,15999,1,14999,100160168,Mobiles & Tablets,\N,1000,cod,8/14/2016,Net,"15,999",2016,8,2016-8,Aug-16,FY17,3820
230141,order_refunded,8/14/2016,kcc_desire,99,1,99,100160169,Beauty & Grooming,C-GUJ-47968,0,cod,8/14/2016,Valid,99,2016,8,2016-7,Aug-16,FY17,1326
